action_id,action_name,n_findings,n_docs,signal_type,signal_relation,signal_strength,document_name,source_url,document_type,doc_relevance,explicitness,page,evidence_text,location_scope,location_code
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Plan Nacional de Infraestructura para la Movilidad 2050 (2020), tiene como objetivo adecuar la infraestructura del país para los desafíos de los próximos 30 años.",national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2050, todas las ciudades o sistemas de ciudades funcionales de Chile cuentan con Planes Maestros de Infraestructura Ciclo-inclusiva.",national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"para enfrentar y manejar los desafíos que el cambio climático impone a la infraestructura, será necesario una transformación sin precedentes del sector, compatible con la carbono neutralidad a nivel nacional y la resiliencia a los fenómenos extremos climáticos.",national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2030, todas las ciudades de más de 50.000 habitantes dispondrán de Planes de Movilidad que contemplen disposiciones para la reducción de emisiones, de contaminantes atmosféricos locales y globales, derivadas de sus fuentes móviles.",national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2050, lograr una reducción de emisiones de GEI de las fuentes móviles urbanas de 30% (inferior al año base 2018) derivada de la implementación de Planes de Movilidad mencionados en la meta 9.2 en colaboración con MINVU, MTT y MINERGÍA.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Contribuir a la gestión sustentable del medioambiente, del recurso hídrico y de los ecosistemas.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,71,"para enfrentar y manejar los desafíos que el cambio climático impone a la infraestructura, será necesario una transformación sin precedentes del sector, compatible con la carbono neutralidad a nivel nacional y la resiliencia a los fenómenos extremos climáticos.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2030, todas las ciudades o sistemas de ciudades funcionales de más de 50.000 habitantes cuentan con Planes Maestros de Infraestructura Ciclo-inclusiva y han iniciado su implementación.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2050, todas las ciudades o sistemas de ciudades funcionales de Chile cuentan con Planes Maestros de Infraestructura Ciclo-inclusiva.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Plan Nacional de Infraestructura para la Movilidad 2050 (2020), tiene como objetivo adecuar la infraestructura del país para los desafíos de los próximos 30 años.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2030, todas las ciudades de más de 50.000 habitantes dispondrán de Planes de Movilidad que contemplen disposiciones para la reducción de emisiones, de contaminantes atmosféricos locales y globales, derivadas de sus fuentes móviles.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2050, lograr una reducción de emisiones de GEI de las fuentes móviles urbanas de 30% (inferior al año base 2018) derivada de la implementación de Planes de Movilidad mencionados en la meta 9.2 en colaboración con MINVU, MTT y MINERGÍA.",national,CL
ipcc_0023,Design products with lightweight materials,6,1,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,71,"Contribuir a la gestión sustentable del medioambiente, del recurso hídrico y de los ecosistemas.",national,CL
ipcc_0033,Improve product maintenance to extend lifespan,5,1,action,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,inferred,71,"para enfrentar y manejar los desafíos que el cambio climático impone a la infraestructura, será necesario una transformación sin precedentes del sector, compatible con la carbono neutralidad a nivel nacional y la resiliencia a los fenómenos extremos climáticos.",national,CL
ipcc_0037,Adopt net-zero-emissions materials and supply chains,10,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,71,"para enfrentar y manejar los desafíos que el cambio climático impone a la infraestructura, será necesario una transformación sin precedentes del sector, compatible con la carbono neutralidad a nivel nacional y la resiliencia a los fenómenos extremos climáticos.",national,CL
ipcc_0037,Adopt net-zero-emissions materials and supply chains,10,2,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Contribuir a la gestión sustentable del medioambiente, del recurso hídrico y de los ecosistemas.",national,CL
ipcc_0038,Stimulate solar energy production in industrial facilities,8,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,71,"para enfrentar y manejar los desafíos que el cambio climático impone a la infraestructura, será necesario una transformación sin precedentes del sector, compatible con la carbono neutralidad a nivel nacional y la resiliencia a los fenómenos extremos climáticos.",national,CL
ipcc_0038,Stimulate solar energy production in industrial facilities,8,2,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Plan Nacional de Infraestructura para la Movilidad 2050 (2020), tiene como objetivo adecuar la infraestructura del país para los desafíos de los próximos 30 años.",national,CL
ipcc_0049,Develop and implement circular economy policies,25,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"para enfrentar y manejar los desafíos que el cambio climático impone a la infraestructura, será necesario una transformación sin precedentes del sector, compatible con la carbono neutralidad a nivel nacional y la resiliencia a los fenómenos extremos climáticos.",national,CL
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Utilities/Industry.,7,1,action,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,inferred,71,"para enfrentar y manejar los desafíos que el cambio climático impone a la infraestructura, será necesario una transformación sin precedentes del sector, compatible con la carbono neutralidad a nivel nacional y la resiliencia a los fenómenos extremos climáticos.",national,CL
ipcc_0071,Increase sustainable use of wood products,5,1,action,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,inferred,71,"para enfrentar y manejar los desafíos que el cambio climático impone a la infraestructura, será necesario una transformación sin precedentes del sector, compatible con la carbono neutralidad a nivel nacional y la resiliencia a los fenómenos extremos climáticos.",national,CL
ipcc_0074,Promote compact urban form through spatial planning,16,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2050, todas las ciudades o sistemas de ciudades funcionales de Chile cuentan con Planes Maestros de Infraestructura Ciclo-inclusiva.",national,CL
ipcc_0074,Promote compact urban form through spatial planning,16,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2030, todas las ciudades o sistemas de ciudades funcionales de más de 50.000 habitantes cuentan con Planes Maestros de Infraestructura Ciclo-inclusiva y han iniciado su implementación.",national,CL
ipcc_0074,Promote compact urban form through spatial planning,16,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2030, todas las ciudades de más de 50.000 habitantes dispondrán de Planes de Movilidad que contemplen disposiciones para la reducción de emisiones, de contaminantes atmosféricos locales y globales, derivadas de sus fuentes móviles.",national,CL
ipcc_0074,Promote compact urban form through spatial planning,16,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2050, lograr una reducción de emisiones de GEI de las fuentes móviles urbanas de 30% (inferior al año base 2018) derivada de la implementación de Planes de Movilidad mencionados en la meta 9.2 en colaboración con MINVU, MTT y MINERGÍA.",national,CL
ipcc_0074,Promote compact urban form through spatial planning,16,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"para enfrentar y manejar los desafíos que el cambio climático impone a la infraestructura, será necesario una transformación sin precedentes del sector, compatible con la carbono neutralidad a nivel nacional y la resiliencia a los fenómenos extremos climáticos.",national,CL
ipcc_0074,Promote compact urban form through spatial planning,16,2,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Plan Nacional de Infraestructura para la Movilidad 2050 (2020), tiene como objetivo adecuar la infraestructura del país para los desafíos de los próximos 30 años.",national,CL
ipcc_0105,Promote active mobility through road space reallocation,10,1,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Plan Nacional de Infraestructura para la Movilidad 2050 (2020), tiene como objetivo adecuar la infraestructura del país para los desafíos de los próximos 30 años.",national,CL
ipcc_0105,Promote active mobility through road space reallocation,10,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2050, lograr una reducción de emisiones de GEI de las fuentes móviles urbanas de 30% (inferior al año base 2018) derivada de la implementación de Planes de Movilidad mencionados en la meta 9.2 en colaboración con MINVU, MTT y MINERGÍA.",national,CL
ipcc_0105,Promote active mobility through road space reallocation,10,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,71,"para enfrentar y manejar los desafíos que el cambio climático impone a la infraestructura, será necesario una transformación sin precedentes del sector, compatible con la carbono neutralidad a nivel nacional y la resiliencia a los fenómenos extremos climáticos.",national,CL
ipcc_0105,Promote active mobility through road space reallocation,10,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2030, todas las ciudades o sistemas de ciudades funcionales de más de 50.000 habitantes cuentan con Planes Maestros de Infraestructura Ciclo-inclusiva y han iniciado su implementación.",national,CL
ipcc_0105,Promote active mobility through road space reallocation,10,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2030, todas las ciudades de más de 50.000 habitantes dispondrán de Planes de Movilidad que contemplen disposiciones para la reducción de emisiones, de contaminantes atmosféricos locales y globales, derivadas de sus fuentes móviles.",national,CL
ipcc_0105,Promote active mobility through road space reallocation,10,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,71,"Al 2050, todas las ciudades o sistemas de ciudades funcionales de Chile cuentan con Planes Maestros de Infraestructura Ciclo-inclusiva.",national,CL
c40_0013,Support Implementation of Industrial Building Efficiency Standards.,14,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,inferred,72,"Al 2050, implementar los criterios de infraestructura y edificaciones baja en carbono en al menos un 40% de los proyectos MOP.",national,CL
c40_0013,Support Implementation of Industrial Building Efficiency Standards.,14,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,inferred,72,"Al 2030, elaboración de criterios de desarrollo de infraestructura y edificaciones baja en carbono (con enfoque de ACV) y gestión de huella de carbono en al menos el 20% de las iniciativas de infraestructura y edificaciones.",national,CL
c40_0016,Retrofit commercial and institutional other non-residential buildings  for energy efficiency ,27,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, implementar los criterios de infraestructura y edificaciones baja en carbono en al menos un 40% de los proyectos MOP.",national,CL
c40_0016,Retrofit commercial and institutional other non-residential buildings  for energy efficiency ,27,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, elaboración de criterios de desarrollo de infraestructura y edificaciones baja en carbono (con enfoque de ACV) y gestión de huella de carbono en al menos el 20% de las iniciativas de infraestructura y edificaciones.",national,CL
c40_0034,Enact and enforce material bans in order to restrict single use and non-recyclable materials,16,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, implementar los criterios de infraestructura y edificaciones baja en carbono en al menos un 40% de los proyectos MOP.",national,CL
c40_0034,Enact and enforce material bans in order to restrict single use and non-recyclable materials,16,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, el 80% de las licitaciones públicas de edificación e infraestructura realiza una gestión sustentable de los Residuos de Construcción y demolición.",national,CL
c40_0034,Enact and enforce material bans in order to restrict single use and non-recyclable materials,16,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, elaboración de criterios de desarrollo de infraestructura y edificaciones baja en carbono (con enfoque de ACV) y gestión de huella de carbono en al menos el 20% de las iniciativas de infraestructura y edificaciones.",national,CL
c40_0034,Enact and enforce material bans in order to restrict single use and non-recyclable materials,16,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, el 60% de las licitaciones públicas de edificación e infraestructura implementa planes de gestión sustentable de los residuos de construcción y demolición.",national,CL
c40_0035,Optmize waste management systems ,16,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, implementar los criterios de infraestructura y edificaciones baja en carbono en al menos un 40% de los proyectos MOP.",national,CL
c40_0035,Optmize waste management systems ,16,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, el 80% de las licitaciones públicas de edificación e infraestructura realiza una gestión sustentable de los Residuos de Construcción y demolición.",national,CL
c40_0035,Optmize waste management systems ,16,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, elaboración de criterios de desarrollo de infraestructura y edificaciones baja en carbono (con enfoque de ACV) y gestión de huella de carbono en al menos el 20% de las iniciativas de infraestructura y edificaciones.",national,CL
c40_0035,Optmize waste management systems ,16,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, el 60% de las licitaciones públicas de edificación e infraestructura implementa planes de gestión sustentable de los residuos de construcción y demolición.",national,CL
c40_0036,Upgrade Landfills to Engineered Sanitary Landfills with Gas Capture.,12,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, el 80% de las licitaciones públicas de edificación e infraestructura realiza una gestión sustentable de los Residuos de Construcción y demolición.",national,CL
c40_0036,Upgrade Landfills to Engineered Sanitary Landfills with Gas Capture.,12,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, el 60% de las licitaciones públicas de edificación e infraestructura implementa planes de gestión sustentable de los residuos de construcción y demolición.",national,CL
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",17,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, el 60% de las licitaciones públicas de edificación e infraestructura implementa planes de gestión sustentable de los residuos de construcción y demolición.",national,CL
icare_0010,Promote Net-Zero and Green Building Certifications,13,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, implementar los criterios de infraestructura y edificaciones baja en carbono en al menos un 40% de los proyectos MOP.",national,CL
icare_0010,Promote Net-Zero and Green Building Certifications,13,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, elaboración de criterios de desarrollo de infraestructura y edificaciones baja en carbono (con enfoque de ACV) y gestión de huella de carbono en al menos el 20% de las iniciativas de infraestructura y edificaciones.",national,CL
icare_0040,Deploy energy-efficient and solar-powered street lighting across all neighborhoods,18,1,target,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, el 80% de las licitaciones públicas de edificación e infraestructura realiza una gestión sustentable de los Residuos de Construcción y demolición.",national,CL
icare_0110,"Regulate Construction and Demolition Waste Management to improve deconstruction, segregation at source, reutilization and recycling",7,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, el 80% de las licitaciones públicas de edificación e infraestructura realiza una gestión sustentable de los Residuos de Construcción y demolición.",national,CL
icare_0110,"Regulate Construction and Demolition Waste Management to improve deconstruction, segregation at source, reutilization and recycling",7,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, el 60% de las licitaciones públicas de edificación e infraestructura implementa planes de gestión sustentable de los residuos de construcción y demolición.",national,CL
icare_0117,Improve public transport systems to promote modal shift,17,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, contar con al menos 20% de inclusión de grupos vulnerables en procesos participativos.",national,CL
icare_0117,Improve public transport systems to promote modal shift,17,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, elaboración de criterios de desarrollo de infraestructura y edificaciones baja en carbono (con enfoque de ACV) y gestión de huella de carbono en al menos el 20% de las iniciativas de infraestructura y edificaciones.",national,CL
icare_0117,Improve public transport systems to promote modal shift,17,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, el 60% de las licitaciones públicas de edificación e infraestructura implementa planes de gestión sustentable de los residuos de construcción y demolición.",national,CL
icare_0117,Improve public transport systems to promote modal shift,17,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, el 80% de las licitaciones públicas de edificación e infraestructura realiza una gestión sustentable de los Residuos de Construcción y demolición.",national,CL
icare_0117,Improve public transport systems to promote modal shift,17,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, implementar los criterios de infraestructura y edificaciones baja en carbono en al menos un 40% de los proyectos MOP.",national,CL
icare_0120,"Implement energy efficiency criteria and indicators in the procurement of goods, services, or works by the municipal public administration.",12,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,72,"Al 2050, implementar los criterios de infraestructura y edificaciones baja en carbono en al menos un 40% de los proyectos MOP.",national,CL
icare_0120,"Implement energy efficiency criteria and indicators in the procurement of goods, services, or works by the municipal public administration.",12,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,72,"Al 2030, elaboración de criterios de desarrollo de infraestructura y edificaciones baja en carbono (con enfoque de ACV) y gestión de huella de carbono en al menos el 20% de las iniciativas de infraestructura y edificaciones.",national,CL
icare_0122,Establish eco-parks.,15,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, el 60% de las licitaciones públicas de edificación e infraestructura implementa planes de gestión sustentable de los residuos de construcción y demolición.",national,CL
icare_0122,Establish eco-parks.,15,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, el 80% de las licitaciones públicas de edificación e infraestructura realiza una gestión sustentable de los Residuos de Construcción y demolición.",national,CL
ipcc_0025,"Design for Recovery, Reuse, or Repurposing",16,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, implementar los criterios de infraestructura y edificaciones baja en carbono en al menos un 40% de los proyectos MOP.",national,CL
ipcc_0025,"Design for Recovery, Reuse, or Repurposing",16,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, el 60% de las licitaciones públicas de edificación e infraestructura implementa planes de gestión sustentable de los residuos de construcción y demolición.",national,CL
ipcc_0025,"Design for Recovery, Reuse, or Repurposing",16,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2030, elaboración de criterios de desarrollo de infraestructura y edificaciones baja en carbono (con enfoque de ACV) y gestión de huella de carbono en al menos el 20% de las iniciativas de infraestructura y edificaciones.",national,CL
ipcc_0025,"Design for Recovery, Reuse, or Repurposing",16,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,72,"Al 2050, el 80% de las licitaciones públicas de edificación e infraestructura realiza una gestión sustentable de los Residuos de Construcción y demolición.",national,CL
ipcc_0037,Adopt net-zero-emissions materials and supply chains,10,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,72,"Al 2050, implementar los criterios de infraestructura y edificaciones baja en carbono en al menos un 40% de los proyectos MOP.",national,CL
ipcc_0037,Adopt net-zero-emissions materials and supply chains,10,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,72,"Al 2030, elaboración de criterios de desarrollo de infraestructura y edificaciones baja en carbono (con enfoque de ACV) y gestión de huella de carbono en al menos el 20% de las iniciativas de infraestructura y edificaciones.",national,CL
ipcc_0071,Increase sustainable use of wood products,5,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,inferred,72,"Al 2050, implementar los criterios de infraestructura y edificaciones baja en carbono en al menos un 40% de los proyectos MOP.",national,CL
ipcc_0071,Increase sustainable use of wood products,5,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,inferred,72,"Al 2030, elaboración de criterios de desarrollo de infraestructura y edificaciones baja en carbono (con enfoque de ACV) y gestión de huella de carbono en al menos el 20% de las iniciativas de infraestructura y edificaciones.",national,CL
ipcc_0033,Improve product maintenance to extend lifespan,5,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,73,"Al 2050, contar con al menos el 50% de monitoreo de la infraestructura y edificaciones construidas, en función de los riegos climáticos del país.",national,CL
