"action_id","location_scope","region_code","communal_code","doc_relevance","primitive_type","primitive_relation","match_type","policy_subject","subject_match_reason","signal_confidence","explicitness","document_type","document_name","relevance_note","evidence_text","page"
"ipcc_0049","municipal","09","09204","medium","governance","governs","indirect","Governance evidence from Ercilla card: Potenciar el reciclaje en la comuna mediante la implementación de planes y programas de reciclaje","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de la Comuna de Ercilla","The policy atom is a concrete enabling measure but does not implement the full action.","Ficha de medida N°2

Elemento Subelemento Contenido
Descripción
de la medida
Nombre medida Potenciar el reciclaje en la comuna mediante la implementación de planes y programas de reciclaje
Objetivo especíﬁco
de la medida
Promover el reciclaje como una práctica sostenida en la comuna, reducir la acumulación de residuos en basurales que son
percibidos como focos de incendios y fortalecer el rol de recicladores de base
Tipo Mitigación
Eje temático Gestión de Residuos

<!-- page_break: 112 -->

Descripción breve
Esta medida busca implementar planes y programas de reciclaje para optimizar los procesos actuales en la comuna,
integrando esfuerzos con otras comunas para un manejo eﬁciente de los materiales reciclables. Se prioriza la reducción de
acumulaciones de residuos sólidos en basurales ilegales, que representan un alto riesgo de incendios, especialmente durante la
temporada seca. Incluye apoyo a recicladores de base certiﬁcados, mejora de la infraestructura y logística para el manejo de
residuos, la promoción de prácticas de separación en origen y el fomento del uso comunitario de la planta de compostaje
existente, contribuyendo a la sostenibilidad ambiental y a la mitigación de riesgos de incendios.
Justiﬁcación
medida
- La acumulación de materiales reciclables y otros residuos sólidos en basurales representa un riesgo signiﬁcativo de incendios
en la comuna.
- Recicladores de base enfrentan diﬁcultades logísticas que limitan su impacto positivo en la comunidad.
- La implementación de programas organizados puede reducir los focos de incendio, mejorar la calidad del aire y aumentar la
tasa de reciclaje.
Instituciones
Responsable Dirección de Dirección de Obras y Unidad de Medio
Ambiente
Coadyuvante
Ministerio del Medio Ambiente
Corporación Nacional Forestal (CONAF)
ONGs y organizaciones ambientales locales
Empresas de reciclaje y gestión de residuos
Acciones
propuestas Acciones
Acción 1: Diseñar un programa comunal de reciclaje en
conjunto con otras comunas para optimizar el ﬂujo de
materiales reciclados y orgánicos, incorporando el uso de la
planta de compostaje existente como parte de la estrategia
de valorización de residuos domiciliarios..

Acción 2: Establecer acuerdos con empresas para el retiro
periódico de materiales reciclables y residuos orgánicos
acumulados en áreas identiﬁcadas como riesgosas.

Acción 3: Desarrollar capacitaciones para recicladores de
base que fortalezcan sus capacidades logísticas,
incorporando formación en separación de residuos
orgánicos y su canalización hacia la planta de compostaje.

Acción 4: Implementar campañas educativas sobre la
separación de residuos y la importancia del reciclaje, con un
enfoque en la prevención de incendios.
Alcance Beneﬁciarios
 Comunidades urbanas y rurales de la comuna, con énfasis
en recicladores de base y zonas cercanas a basurales
ilegales.
Territorial  Toda la comuna de Ercilla.
 Impactos esperados (Social, económico, ambiental)
- Social: Mayor conciencia comunitaria sobre reciclaje y
prevención de incendios.
- Económico: Incremento en ingresos de recicladores y
optimización de costos asociados al manejo de residuos.
- Ambiental: Disminución de residuos sólidos en vertederos
y basurales ilegales, reducción de residuos orgánicos
mediante compostaje local, y disminución de riesgos de
incendio.

<!-- page_break: 113 -->

Plazo de
implementación  2031 - 2035 (Mediano plazo)
Transversalización
de género
 Género Sensible. La medida reconoce la importancia del reciclaje y el papel de los recicladores de base, pero no menciona
diferencias especíﬁcas entre mujeres y hombres en este sector. Los recicladores de base suelen incluir una alta participación de
mujeres, quienes muchas veces trabajan en condiciones precarias.
Planiﬁcación
de la medida
Indicadores de
progreso
● Número de personas capacitadas: Número de recicladores de base y miembros de la comunidad que participaron
en talleres y capacitaciones sobre reciclaje, separación en origen y compostaje .

● Número de instancias comunitarias de sensibilización y formación realizadas: Total de actividades veriﬁcables
(talleres, campañas o jornadas) realizadas para fomentar la cultura del reciclaje y prevenir incendios relacionados a
basurales ilegales .

● Número de puntos de acopio comunitarios habilitados y operativos: Número total de puntos de recolección
funcionales establecidos para reciclaje y compostaje en sectores priorizados de la comuna
Sinergias
de la medida
Relación y sinergias
con otros
instrumentos de
gestión
- Estrategia Ambiental Comunal de Ercilla (2021, actualizada en 2024): Contribuye a las metas de manejo integral de residuos
y prevención de incendios.
- Plan Comunal de Reducción de Riesgos de Desastres: Refuerza acciones para minimizar riesgos en basurales como
posibles focos de incendio.
Financiamiento
Costo total
estimado
El costo total estimado dependerá del alcance del programa, la infraestructura necesaria, y el nivel de participación
comunitaria.

$10.000.000 - $30.000.000 CLP (Programa básico, incluyendo puntos de reciclaje, campañas educativas y equipamiento inicial).
$30.000.000 - $80.000.000 CLP (Programa integral con infraestructura de acopio, capacitación de recicladores de base y
sistema de recolección diferenciada).
Posibles fuentes
de ﬁnanciamiento
Fondo Nacional de Desarrollo Regional (FNDR)
Fondo de Protección Ambiental (FPA)
Fondo para el Reciclaje
Programa Nacional de Residuos Sólidos (SUBDERE)
Inversión municipal
Alianzas público-privadas con empresas de gestión de residuos

*Los hipervínculos corresponden a referencias de fondos disponibles para este tipo de proyectos.


Comuna de Ercilla","111"
"ipcc_0049","municipal","09","09204","medium","target","targets","indirect","Target evidence from Ercilla card: Capacitación en uso eﬁciente de aguas y reutilización","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de la Comuna de Ercilla","The policy atom is a concrete enabling measure but does not implement the full action.","Ficha de medida N°6

Elemento Subelemento Contenido
Descripción
de la medida
Nombre medida Capacitación en uso eﬁciente de aguas y reutilización
Objetivo especíﬁco
de la medida
Incrementar la capacidad de las comunidades de Ercilla para gestionar el recurso hídrico de manera eﬁciente mediante
capacitaciones sobre el uso del agua y la reutilización de aguas grises, integrando zonas periféricas que actualmente están
excluidas de las iniciativas de capacitación.
Tipo Adaptación
Eje temático Agua
Descripción breve
Esta medida busca fortalecer el plan de capacitación liderado por INDAP, ampliándolo para abarcar zonas rurales, urbanas y
periféricas de la comuna de Ercilla. Se realizarán talleres prácticos para enseñar técnicas de ahorro de agua y reutilización de
aguas grises, con un enfoque inclusivo que priorice a las familias de zonas periféricas. El proyecto contempla materiales
educativos especíﬁcos, monitoreo del impacto en las prácticas comunitarias, y asistencia técnica continua para garantizar
resultados sostenibles.
Justiﬁcación
medida
La comuna de Ercilla enfrenta un manejo ineﬁciente del agua, especialmente en comunidades periféricas que carecen de
acceso a información y herramientas prácticas. El fortalecimiento de las capacidades comunitarias para gestionar
eﬁcientemente el agua contribuirá a la adaptación al cambio climático, reducirá el consumo hídrico y fomentará prácticas
sostenibles, lo que beneﬁciará tanto a las familias como al medio ambiente local.
Instituciones
Responsable Dirección de Desarrollo Comunitario (DIDECO)
Coadyuvante
INDAP
Gobierno Regional de La Araucanía
SENAPRED
Comunidades  Mapuches locales
Empresas de Tratamiento de Aguas
Acciones
propuestas Acciones
Acción 1: Realizar un diagnóstico inicial para identiﬁcar las
necesidades especíﬁcas de las comunidades rurales,
urbanas y periféricas en cuanto al uso eﬁciente del agua.
Acción 2: Evaluar la colaboración con empresas de
Tratamiento de Aguas.
Acción 3: Diseñar e implementar talleres prácticos sobre el
uso eﬁciente del agua y reutilización de aguas grises,
adaptados a las particularidades de cada sector.
Acción 4: Desarrollar materiales educativos, como guías
impresas y contenido audiovisual, para complementar las
capacitaciones.

<!-- page_break: 122 -->

Acción 5: Monitorear el impacto de las capacitaciones
mediante indicadores de reducción del consumo hídrico y
adopción de prácticas sostenibles.
Acción 6: Establecer un sistema de asistencia técnica
post-capacitación para las familias beneﬁciadas, asegurando
la sostenibilidad de los aprendizajes.
Alcance
Beneﬁciarios
Comunidades rurales, urbanas y periféricas de la comuna de
Ercilla, con énfasis en familias que actualmente no tienen
acceso a recursos de capacitación.
Territorial  Toda la comuna, con especial atención a zonas periféricas.
 Impactos esperados (Social, económico, ambiental)
Social: Aumento del conocimiento comunitario sobre el uso
eﬁciente del agua.
Económico: Reducción de costos asociados al consumo de
agua.
Ambiental: Mejora en la sostenibilidad hídrica y reducción
de la presión sobre fuentes de agua locales.
Plazo de
implementación  2026 - 2030 (Corto plazo)
Transversalización
de género
Género Sensible. La medida incluye un enfoque inclusivo, priorizando comunidades periféricas que suelen estar en mayor
situación de vulnerabilidad, lo que indirectamente puede beneﬁciar a mujeres que suelen tener un rol clave en la gestión del
agua en los hogares.
Las mujeres, especialmente en comunidades rurales, suelen ser las principales responsables del abastecimiento y uso
doméstico del agua, por lo que la capacitación puede impactar signiﬁcativamente en su vida cotidiana.
Planiﬁcación
de la medida
Indicadores de
progreso
● Número de instancias comunitarias de sensibilización y formación realizadas: Total de talleres, charlas y campañas
realizadas para promover la eﬁciencia hídrica en las comunidades de Ercilla.

● Número de sistemas de reutilización de aguas grises instalados en sectores críticos: Total de tecnologías de
reutilización de aguas grises instaladas y funcionales en viviendas, sedes comunitarias u otros espacios identiﬁcados
como críticos.

● Número de personas capacitadas: Número de participantes en actividades formativas sobre uso eﬁciente del agua y
reutilización de aguas grises, organizadas por el municipio u organismos asociados.
Sinergias
de la medida
Relación y sinergias
con otros
instrumentos de
gestión
● Estrategia Ambiental Comunal (2021, actualizada en 2024): Refuerza las metas de sostenibilidad hídrica y educación
ambiental.
● Plan Comunal para la Reducción del Riesgo de Desastres (2024-2027): Apoya la preparación de comunidades
vulnerables mediante una gestión hídrica más eﬁciente.
Financiamiento
Costo total
estimado
El costo total estimado dependerá del alcance del programa, la duración de las capacitaciones y el número de participantes.

$5.000.000 - $15.000.000 CLP (Programa básico, incluyendo talleres comunitarios, materiales educativos y capacitaciones
prácticas).
$15.000.000 - $30.000.000 CLP (Programa integral con capacitaciones extensas, implementación de sistemas piloto y
seguimiento a largo plazo).

<!-- page_break: 123 -->

Posibles fuentes
de ﬁnanciamiento
Fondo Nacional de Desarrollo Regional (FNDR)
Fondo de Protección Ambiental (FPA)
Fondo Concursable para las Organizaciones de Usuarios de Agua (FOUA)
Programa de Capacitación de la Comisión Nacional de Riego
Inversión municipal
Alianzas con empresas sanitarias locales

*Los hipervínculos corresponden a referencias de fondos disponibles para este tipo de proyectos.


Comuna de Ercilla","121"
"ipcc_0049","municipal","09","09204","medium","target","targets","indirect","Target evidence from Ercilla card: Conservación y educación ambiental para la protección de humedales","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de la Comuna de Ercilla","The policy atom is a concrete enabling measure but does not implement the full action.","Ficha de medida N°8

Elemento Subelemento Contenido
Descripción
de la medida
Nombre medida Conservación y educación ambiental para la protección de humedales
Objetivo especíﬁco
de la medida
Fomentar la conservación y el respeto por los humedales mediante un programa de educación ambiental dirigido a jóvenes y
estudiantes locales, promoviendo la sostenibilidad y la biodiversidad en la comuna de Ercilla.
Tipo Adaptación
Eje temático  Ecosistema
Descripción breve
Este programa busca proteger los humedales de la comuna de Ercilla a través de un enfoque dual: por un lado, la
implementación de acciones de conservación activa lideradas por el municipio, como cercado de áreas vulnerables y control de
especies invasoras; por otro, la educación ambiental dirigida a jóvenes y estudiantes locales. Estas iniciativas destacarán el rol
ecológico de los humedales como reservorios de biodiversidad y reguladores climáticos, fomentando la participación
comunitaria en su cuidado y prevención de la degradación.
Justiﬁcación
medida
Los humedales de Ercilla enfrentan amenazas como la contaminación, la expansión urbana y el desconocimiento de su valor
ecológico. Es crucial implementar medidas activas de conservación que protejan estos ecosistemas y complementarlas con un
programa educativo para garantizar un compromiso comunitario duradero. Los humedales son esenciales para la biodiversidad
local, la regulación del ciclo del agua y la mitigación del cambio climático.
Instituciones
Responsable Dirección de Obras Municipales (DOM) y Unidad de Medio
Ambiente
Coadyuvante
Corporación Nacional Forestal (CONAF)
Dirección de Desarrollo Comunitario (DIDECO)
Ministerio del Medio Ambiente (MMA)
Establecimientos educacionales locales

<!-- page_break: 126 -->

Organizaciones ambientales
Comunidades cercanas a los humedales
Acciones
propuestas Acciones
Acción 1: Identiﬁcar y delimitar humedales clave para su
conservación, incluyendo cercado de áreas vulnerables para
evitar intervenciones humanas no reguladas.
Acción 2: Diseñar e implementar un programa educativo
sobre la importancia de los humedales, dirigido a
estudiantes y jóvenes de la comuna. Además, se fomentará
la participación equitativa de mujeres y hombres en las
acciones de conservación activa, promoviendo liderazgos
femeninos en la gestión de ecosistemas.
Acción 3: Realizar actividades de conservación activa, como
control de especies invasoras, limpieza de áreas
contaminadas y restauración de bordes degradados.
Acción 4: Organizar actividades prácticas como monitoreo
comunitario de la biodiversidad en los humedales
priorizados.
Acción 5: Establecer alianzas con instituciones académicas
y organizaciones ambientales para fortalecer las acciones de
conservación y educación.
Alcance
Beneﬁciarios Jóvenes, estudiantes de escuelas locales y comunidades
cercanas a los humedales.
Territorial Humedales prioritarios de la comuna de Ercilla, como
sectores rurales donde se ubiquen estos ecosistemas clave.
 Impactos esperados (Social, económico, ambiental)
Social: Incremento de la conciencia ambiental y la
participación comunitaria en la conservación.
Económico: Desarrollo de actividades ecoturísticas
sostenibles alrededor de los humedales.
Ambiental: Preservación de la biodiversidad, reducción de
la degradación ambiental y fortalecimiento del rol de los
humedales en la mitigación climática.
Plazo de
implementación 2036 - 2040 (Largo plazo)
Transversalización
de género
Género Sensible. La medida considera  acciones concretas para cerrar brechas de género, asegurando que tanto mujeres
como hombres participen en la conservación activa de los humedales.
Se reconoce el liderazgo femenino en la gestión de ecosistemas, promoviendo su rol en la toma de decisiones ambientales.
Planiﬁcación
de la medida
Indicadores de
progreso
● Número de instancias comunitarias de sensibilización y formación realizadas: Total de talleres, capacitaciones y
actividades educativas enfocadas en la conservación de humedales realizadas en la comuna.

● Número de personas capacitadas: Personas jóvenes, estudiantes y miembros de la comunidad capacitados en
prácticas de conservación activa, monitoreo y manejo de humedales.

<!-- page_break: 127 -->

● Número de normativas locales aprobadas para la gestión sostenible de recursos y problemáticas territoriales:
Normas, ordenanzas u otros instrumentos aprobados que establecen directrices especíﬁcas para la protección y
gestión de humedales en la comuna.
Sinergias
de la medida
Relación y sinergias
con otros
instrumentos de
gestión
● Estrategia Ambiental Comunal (2021, actualizada en 2024): Refuerza los objetivos de protección de ecosistemas y
educación ambiental en la comuna.
● Plan de Gestión de Residuos Sólidos Municipales: Apoya la prevención de la contaminación de los humedales a
través de estrategias de manejo adecuado de residuos.
● Plan de Reducción del Riesgo de Desastres (2024-2027): Contribuye a la reducción de riesgos en áreas vulnerables
relacionadas con humedales.
Financiamiento
Costo total
estimado
El costo total estimado dependerá del alcance del proyecto, la extensión de los humedales a proteger, y el tipo de actividades
educativas a implementar.

$5.000.000 - $15.000.000 CLP (Programa básico, incluyendo talleres comunitarios, materiales educativos y acciones de
conservación a pequeña escala).
$15.000.000 - $50.000.000 CLP (Programa integral con intervenciones de conservación más extensas, capacitaciones avanzadas
y desarrollo de planes de manejo comunitarios).
Posibles fuentes
de ﬁnanciamiento
Fondo Nacional de Desarrollo Regional (FNDR)
Fondo de Protección Ambiental (FPA)
Fondo para el Reciclaje
Programa de Educación Ambiental en Prevención de Incendios Forestales (CONAF)
Inversión municipal
Alianzas con organizaciones ambientales locales

*Los hipervínculos corresponden a referencias de fondos disponibles para este tipo de proyectos.


Comuna de Ercilla","125"
"ipcc_0049","municipal","09","09204","medium","target","targets","indirect","Target evidence from Ercilla card: Potenciar el reciclaje en la comuna mediante la implementación de planes y programas de reciclaje","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de la Comuna de Ercilla","The policy atom is a concrete enabling measure but does not implement the full action.","Ficha de medida N°2

Elemento Subelemento Contenido
Descripción
de la medida
Nombre medida Potenciar el reciclaje en la comuna mediante la implementación de planes y programas de reciclaje
Objetivo especíﬁco
de la medida
Promover el reciclaje como una práctica sostenida en la comuna, reducir la acumulación de residuos en basurales que son
percibidos como focos de incendios y fortalecer el rol de recicladores de base
Tipo Mitigación
Eje temático Gestión de Residuos

<!-- page_break: 112 -->

Descripción breve
Esta medida busca implementar planes y programas de reciclaje para optimizar los procesos actuales en la comuna,
integrando esfuerzos con otras comunas para un manejo eﬁciente de los materiales reciclables. Se prioriza la reducción de
acumulaciones de residuos sólidos en basurales ilegales, que representan un alto riesgo de incendios, especialmente durante la
temporada seca. Incluye apoyo a recicladores de base certiﬁcados, mejora de la infraestructura y logística para el manejo de
residuos, la promoción de prácticas de separación en origen y el fomento del uso comunitario de la planta de compostaje
existente, contribuyendo a la sostenibilidad ambiental y a la mitigación de riesgos de incendios.
Justiﬁcación
medida
- La acumulación de materiales reciclables y otros residuos sólidos en basurales representa un riesgo signiﬁcativo de incendios
en la comuna.
- Recicladores de base enfrentan diﬁcultades logísticas que limitan su impacto positivo en la comunidad.
- La implementación de programas organizados puede reducir los focos de incendio, mejorar la calidad del aire y aumentar la
tasa de reciclaje.
Instituciones
Responsable Dirección de Dirección de Obras y Unidad de Medio
Ambiente
Coadyuvante
Ministerio del Medio Ambiente
Corporación Nacional Forestal (CONAF)
ONGs y organizaciones ambientales locales
Empresas de reciclaje y gestión de residuos
Acciones
propuestas Acciones
Acción 1: Diseñar un programa comunal de reciclaje en
conjunto con otras comunas para optimizar el ﬂujo de
materiales reciclados y orgánicos, incorporando el uso de la
planta de compostaje existente como parte de la estrategia
de valorización de residuos domiciliarios..

Acción 2: Establecer acuerdos con empresas para el retiro
periódico de materiales reciclables y residuos orgánicos
acumulados en áreas identiﬁcadas como riesgosas.

Acción 3: Desarrollar capacitaciones para recicladores de
base que fortalezcan sus capacidades logísticas,
incorporando formación en separación de residuos
orgánicos y su canalización hacia la planta de compostaje.

Acción 4: Implementar campañas educativas sobre la
separación de residuos y la importancia del reciclaje, con un
enfoque en la prevención de incendios.
Alcance Beneﬁciarios
 Comunidades urbanas y rurales de la comuna, con énfasis
en recicladores de base y zonas cercanas a basurales
ilegales.
Territorial  Toda la comuna de Ercilla.
 Impactos esperados (Social, económico, ambiental)
- Social: Mayor conciencia comunitaria sobre reciclaje y
prevención de incendios.
- Económico: Incremento en ingresos de recicladores y
optimización de costos asociados al manejo de residuos.
- Ambiental: Disminución de residuos sólidos en vertederos
y basurales ilegales, reducción de residuos orgánicos
mediante compostaje local, y disminución de riesgos de
incendio.

<!-- page_break: 113 -->

Plazo de
implementación  2031 - 2035 (Mediano plazo)
Transversalización
de género
 Género Sensible. La medida reconoce la importancia del reciclaje y el papel de los recicladores de base, pero no menciona
diferencias especíﬁcas entre mujeres y hombres en este sector. Los recicladores de base suelen incluir una alta participación de
mujeres, quienes muchas veces trabajan en condiciones precarias.
Planiﬁcación
de la medida
Indicadores de
progreso
● Número de personas capacitadas: Número de recicladores de base y miembros de la comunidad que participaron
en talleres y capacitaciones sobre reciclaje, separación en origen y compostaje .

● Número de instancias comunitarias de sensibilización y formación realizadas: Total de actividades veriﬁcables
(talleres, campañas o jornadas) realizadas para fomentar la cultura del reciclaje y prevenir incendios relacionados a
basurales ilegales .

● Número de puntos de acopio comunitarios habilitados y operativos: Número total de puntos de recolección
funcionales establecidos para reciclaje y compostaje en sectores priorizados de la comuna
Sinergias
de la medida
Relación y sinergias
con otros
instrumentos de
gestión
- Estrategia Ambiental Comunal de Ercilla (2021, actualizada en 2024): Contribuye a las metas de manejo integral de residuos
y prevención de incendios.
- Plan Comunal de Reducción de Riesgos de Desastres: Refuerza acciones para minimizar riesgos en basurales como
posibles focos de incendio.
Financiamiento
Costo total
estimado
El costo total estimado dependerá del alcance del programa, la infraestructura necesaria, y el nivel de participación
comunitaria.

$10.000.000 - $30.000.000 CLP (Programa básico, incluyendo puntos de reciclaje, campañas educativas y equipamiento inicial).
$30.000.000 - $80.000.000 CLP (Programa integral con infraestructura de acopio, capacitación de recicladores de base y
sistema de recolección diferenciada).
Posibles fuentes
de ﬁnanciamiento
Fondo Nacional de Desarrollo Regional (FNDR)
Fondo de Protección Ambiental (FPA)
Fondo para el Reciclaje
Programa Nacional de Residuos Sólidos (SUBDERE)
Inversión municipal
Alianzas público-privadas con empresas de gestión de residuos

*Los hipervínculos corresponden a referencias de fondos disponibles para este tipo de proyectos.


Comuna de Ercilla","111"
"ipcc_0049","municipal","09","09205","medium","action","commits","indirect","Indicator implementation description for Gestión integral de residuos y economía circular","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático, Comuna de Lonquimay","The policy atom is a concrete enabling measure but does not implement the full action.","Medir y evaluar la cantidad de acciones ligadas a la valorización de RSD, tanto de compostaje como de reciclaje","36"
"ipcc_0049","municipal","09","09205","medium","monitoring","monitors","indirect","Indicator for Gestión integral de residuos y economía circular","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático, Comuna de Lonquimay","The policy atom is a concrete enabling measure but does not implement the full action.","Iniciativas de reciclaje y compostaje de RSD","36"
"ipcc_0049","municipal","09","09205","medium","target","targets","indirect","Indicator target for Gestión integral de residuos y economía circular","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático, Comuna de Lonquimay","The policy atom is a concrete enabling measure but does not implement the full action.","2 acciones de reciclaje y compostaje","36"
"ipcc_0049","municipal","09","09210","medium","action","commits","indirect","Implementation activity for M2) Gestionar el agua para mejorar su disponibilidad en la comuna","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","Implementar otras fuentes de agua, como la reutilización de aguas lluvias, mediante la implementación de programas piloto a predios rurales de la comuna.","19"
"ipcc_0049","municipal","09","09210","medium","action","commits","indirect","Implementation activity for M9) Mantener y promover los puntos de reciclaje","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","Mantención y operación del Punto Limpio","23"
"ipcc_0049","municipal","09","09210","medium","action","commits","indirect","Implementation activity for M9) Mantener y promover los puntos de reciclaje","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","Realizar campaña difusión anual del Punto Limpio","23"
"ipcc_0049","municipal","09","09210","medium","action","commits","indirect","Implementation description for M2) Gestionar el agua para mejorar su disponibilidad en la comuna","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","Con esta medida se busca generar una estrategia de resguardo y optimización del recurso hídrico de la comuna, enfatizando principalmente en la provisión de agua para consumo humano. Para ello se plantean dos grandes actividades: Actividad 1: Fortalecer la distribución con Camiones Aljibes, de forma de asegurar que la población de áreas rurales de la comuna cuente con el mínimo de agua para su subsistencia. Actividad 2: Implementar otras fuentes de agua, como la reutilización de aguas lluvias, mediante la implementación de programas piloto a predios rurales de la comuna. Actividad 3: Implementar proyectos de APR y abasto de agua.","19"
"ipcc_0049","municipal","09","09210","medium","action","commits","indirect","Implementation description for M9) Mantener y promover los puntos de reciclaje","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","El Punto Limpio implementado por el municipio en Basilio Urrutia Nº455, actualmente se encuentra en pleno funcionamiento y contribuye a la reducción de residuos sólidos que deben ser llevados a un relleno sanitario, contribuyendo a la disminución de GEI. Esta medida busca incentivar a la población a utilizar este Punto Limpio y realizar mejoras y/o mantención del recinto. Se proponen las siguientes actividades: Actividad 1: Realizar campaña difusión anual del Punto Limpio Actividad 2: Mantención y operación del Punto Limpio","23"
"ipcc_0049","municipal","09","09210","medium","action","commits","indirect","Prioritized municipal climate measure 9: M9) Mantener y promover los puntos de reciclaje","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","M9) Mantener y promover los puntos de reciclaje","17"
"ipcc_0049","municipal","09","09210","medium","funding","funds","indirect","Estimated cost for M2) Gestionar el agua para mejorar su disponibilidad en la comuna","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","Esta medida requiere asegurar la disponibilidad de camiones aljibes (ya sea propios o servicios arrendados) y recursos para la implementación de proyectos pilotos para la reutilización de aguas lluvias en predios rurales. Los proyectos de abasto de agua y APR requieren fondos FNDR.","19"
"ipcc_0049","municipal","09","09210","medium","funding","funds","indirect","Estimated cost for M9) Mantener y promover los puntos de reciclaje","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","Se mantiene presupuesto actual destinado a la operación del Punto Limpio.","23"
"ipcc_0049","municipal","09","09210","medium","funding","funds","indirect","Potential funding for M9) Mantener y promover los puntos de reciclaje","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","Fondo para el Reciclaje (FPR)","23"
"ipcc_0049","municipal","09","09210","medium","governance","governs","indirect","Collaborating institutions for M9) Mantener y promover los puntos de reciclaje","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","MMA, DIDECO, SECPLAN, DAEM","23"
"ipcc_0049","municipal","09","09210","medium","governance","governs","indirect","Related instruments for M9) Mantener y promover los puntos de reciclaje","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","Plan Nacional de Adaptación, Planes Sectoriales de Adaptación y Mitigación, Estrategia Climática de Largo Plazo, PARCC. Tabla 12: Ficha descripción de medida M9 comuna de Traiguén. Fuente: Elaboración propia. 1 1 1 1 1 1 1 1","23"
"ipcc_0049","municipal","09","09210","medium","target","targets","indirect","Expected results for M9) Mantener y promover los puntos de reciclaje","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal Cambio Climático, Comuna de Traiguén 2025-2029","The policy atom is a concrete enabling measure but does not implement the full action.","Mantener en funcionamiento el Punto Limpio. Actividades Año Año 1 Año 2 Año 3 Año 4 Año 5 Indicador de progreso de la actividad Actividad 1 1 Realización campaña difusión Punto Limpio (SI/No) Actividad 2 1 Mantención Punto Limpio","23"
"ipcc_0049","municipal","10","10202","medium","action","commits","indirect","Implementation commitment for A005","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Ancud 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","Establecimiento de un modelo de reutilización de aguas grises en los hogares en ducha, lavadora, lavamanos y lavaplatos a través de sistemas o dispositivos domiciliarios de bajo costo (biofiltros u otro afin). Edificaciones nuevas: considerarlo como requerimiento al otorgar permisos de construcción o ampliación. Edificaciones existentes: promover alianzas con privados para venta a precios competitivos.","162"
