action_id,global_mitigation_option,action_mapping_strength,strength_weight,option_family,feasibility_dimension,global_indicator,global_verdict_code,global_verdict_description,city_indicator,country_code,city_indicator_direction,city_family_scope,interpretation
icare_0064,Reduced food wastage,direct,1.0,waste,socio_cultural,public_acceptance,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0064,Reduced food wastage,direct,1.0,waste,socio_cultural,inclusiveness,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0064,Reduced food wastage,direct,1.0,waste,socio_cultural,intergenerational_equity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0064,Reduced food wastage,direct,1.0,waste,socio_cultural,human_capabilities,C,supportive,mean_years_schooling,CL,positive,all,Cities with higher mean_years_schooling have stronger feasibility for 'human_capabilities' (socio_cultural dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0064,Reduced food wastage,direct,1.0,waste,socio_cultural,human_capabilities,C,supportive,literacy_rate,CL,positive,all,Cities with higher literacy_rate have stronger feasibility for 'human_capabilities' (socio_cultural dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0064,Reduced food wastage,direct,1.0,waste,environmental,air_pollution,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'air_pollution' at sector scope 'waste'; the IPCC prior is used unmodified.
icare_0064,Reduced food wastage,direct,1.0,waste,environmental,water_use,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'water_use' at sector scope 'waste'; the IPCC prior is used unmodified.
icare_0064,Reduced food wastage,direct,1.0,waste,environmental,biodiversity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'biodiversity' at sector scope 'waste'; the IPCC prior is used unmodified.
icare_0064,Reduced food wastage,direct,1.0,waste,geophysical,physical_feasibility,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'physical_feasibility' at sector scope 'waste'; the IPCC prior is used unmodified.
icare_0064,Reduced food wastage,direct,1.0,waste,environmental,toxic_waste,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0064,Reduced food wastage,direct,1.0,waste,geophysical,limited_land_use,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'limited_land_use' at sector scope 'waste'; the IPCC prior is used unmodified.
icare_0064,Reduced food wastage,direct,1.0,waste,geophysical,global_spread,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,economic,cost-effectiveness,C,supportive,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,economic,cost-effectiveness,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,economic,distributional_effects,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,economic,employment_productivity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'cross_cutting'; the IPCC prior is used unmodified.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,technological,maturity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,technological,simplicity,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'simplicity' at sector scope 'cross_cutting'; the IPCC prior is used unmodified.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,institutional,political_acceptability,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,technological,absence_of_risk,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,institutional,transparency_accountability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'transparency_accountability' at sector scope 'cross_cutting'; the IPCC prior is used unmodified.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,socio_cultural,social_co_benefits,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'social_co_benefits' at sector scope 'cross_cutting'; the IPCC prior is used unmodified.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,socio_cultural,public_acceptance,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,socio_cultural,inclusiveness,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,socio_cultural,human_capabilities,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,environmental,air_pollution,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'air_pollution' at sector scope 'cross_cutting'; the IPCC prior is used unmodified.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,socio_cultural,intergenerational_equity,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,environmental,toxic_waste,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,environmental,water_use,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'water_use' at sector scope 'cross_cutting'; the IPCC prior is used unmodified.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,environmental,biodiversity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'biodiversity' at sector scope 'cross_cutting'; the IPCC prior is used unmodified.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,geophysical,physical_feasibility,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'physical_feasibility' at sector scope 'cross_cutting'; the IPCC prior is used unmodified.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,geophysical,limited_land_use,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'limited_land_use' at sector scope 'cross_cutting'; the IPCC prior is used unmodified.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,geophysical,global_spread,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'global_spread' at sector scope 'cross_cutting'; the IPCC prior is used unmodified.
icare_0069,Land-use & urban planning,direct,1.0,cross_cutting,geophysical,limited_scarce_resources,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0071,Energy efficiency,direct,1.0,industrial,economic,cost-effectiveness,C,supportive,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0071,Energy efficiency,direct,1.0,industrial,economic,cost-effectiveness,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0071,Energy efficiency,direct,1.0,industrial,economic,employment_productivity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0071,Energy efficiency,direct,1.0,industrial,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0071,Energy efficiency,direct,1.0,industrial,technological,maturity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'maturity' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0071,Energy efficiency,direct,1.0,industrial,technological,simplicity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0071,Energy efficiency,direct,1.0,industrial,economic,distributional_effects,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0071,Energy efficiency,direct,1.0,industrial,institutional,political_acceptability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'political_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0071,Energy efficiency,direct,1.0,industrial,institutional,legal_admin_acceptability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'legal_admin_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0071,Energy efficiency,direct,1.0,industrial,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0071,Energy efficiency,direct,1.0,industrial,socio_cultural,public_acceptance,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'public_acceptance' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0071,Energy efficiency,direct,1.0,industrial,socio_cultural,human_capabilities,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0071,Energy efficiency,direct,1.0,industrial,environmental,air_pollution,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'air_pollution' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0071,Energy efficiency,direct,1.0,industrial,environmental,water_use,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0071,Energy efficiency,direct,1.0,industrial,geophysical,physical_feasibility,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0071,Energy efficiency,direct,1.0,industrial,environmental,toxic_waste,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0071,Energy efficiency,direct,1.0,industrial,environmental,biodiversity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0071,Energy efficiency,direct,1.0,industrial,geophysical,global_spread,C,supportive,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'global_spread' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: supportive.
icare_0072,Energy efficiency,direct,1.0,industrial,economic,cost-effectiveness,C,supportive,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0072,Energy efficiency,direct,1.0,industrial,economic,cost-effectiveness,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0072,Energy efficiency,direct,1.0,industrial,economic,employment_productivity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0072,Energy efficiency,direct,1.0,industrial,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0072,Energy efficiency,direct,1.0,industrial,technological,maturity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'maturity' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0072,Energy efficiency,direct,1.0,industrial,technological,simplicity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0072,Energy efficiency,direct,1.0,industrial,economic,distributional_effects,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0072,Energy efficiency,direct,1.0,industrial,institutional,political_acceptability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'political_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0072,Energy efficiency,direct,1.0,industrial,institutional,legal_admin_acceptability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'legal_admin_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0072,Energy efficiency,direct,1.0,industrial,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0072,Energy efficiency,direct,1.0,industrial,socio_cultural,public_acceptance,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'public_acceptance' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0072,Energy efficiency,direct,1.0,industrial,socio_cultural,human_capabilities,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0072,Energy efficiency,direct,1.0,industrial,environmental,air_pollution,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'air_pollution' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0072,Energy efficiency,direct,1.0,industrial,environmental,water_use,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0072,Energy efficiency,direct,1.0,industrial,geophysical,physical_feasibility,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0072,Energy efficiency,direct,1.0,industrial,environmental,toxic_waste,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0072,Energy efficiency,direct,1.0,industrial,environmental,biodiversity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0072,Energy efficiency,direct,1.0,industrial,geophysical,global_spread,C,supportive,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'global_spread' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: supportive.
icare_0074,Energy efficiency,direct,1.0,industrial,economic,cost-effectiveness,C,supportive,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0074,Energy efficiency,direct,1.0,industrial,economic,cost-effectiveness,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0074,Energy efficiency,direct,1.0,industrial,economic,employment_productivity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0074,Energy efficiency,direct,1.0,industrial,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0074,Energy efficiency,direct,1.0,industrial,technological,maturity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'maturity' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0074,Energy efficiency,direct,1.0,industrial,technological,simplicity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0074,Energy efficiency,direct,1.0,industrial,economic,distributional_effects,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0074,Energy efficiency,direct,1.0,industrial,institutional,political_acceptability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'political_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0074,Energy efficiency,direct,1.0,industrial,institutional,legal_admin_acceptability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'legal_admin_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0074,Energy efficiency,direct,1.0,industrial,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0074,Energy efficiency,direct,1.0,industrial,socio_cultural,public_acceptance,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'public_acceptance' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0074,Energy efficiency,direct,1.0,industrial,socio_cultural,human_capabilities,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0074,Energy efficiency,direct,1.0,industrial,environmental,air_pollution,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'air_pollution' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0074,Energy efficiency,direct,1.0,industrial,environmental,water_use,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0074,Energy efficiency,direct,1.0,industrial,geophysical,physical_feasibility,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0074,Energy efficiency,direct,1.0,industrial,environmental,toxic_waste,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0074,Energy efficiency,direct,1.0,industrial,environmental,biodiversity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0074,Energy efficiency,direct,1.0,industrial,geophysical,global_spread,C,supportive,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'global_spread' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: supportive.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,economic,cost-effectiveness,A,barrier,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: barrier.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,economic,cost-effectiveness,A,barrier,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: barrier.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,technological,maturity,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'maturity' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,economic,distributional_effects,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,economic,employment_productivity,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,technological,simplicity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,institutional,political_acceptability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'political_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,technological,absence_of_risk,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,institutional,legal_admin_acceptability,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,institutional,institutional_capacity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,socio_cultural,public_acceptance,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,geophysical,physical_feasibility,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,socio_cultural,human_capabilities,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,environmental,air_pollution,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,environmental,toxic_waste,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,environmental,water_use,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,environmental,biodiversity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,geophysical,limited_land_use,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0076,Electrification & hydrogen,direct,1.0,industrial,geophysical,global_spread,C,supportive,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'global_spread' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: supportive.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,economic,cost-effectiveness,A,barrier,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: barrier.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,economic,cost-effectiveness,A,barrier,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: barrier.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,technological,maturity,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'maturity' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,economic,distributional_effects,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,economic,employment_productivity,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,technological,simplicity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,institutional,political_acceptability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'political_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,technological,absence_of_risk,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,institutional,legal_admin_acceptability,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,institutional,institutional_capacity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,socio_cultural,public_acceptance,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,geophysical,physical_feasibility,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,socio_cultural,human_capabilities,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,environmental,air_pollution,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,environmental,toxic_waste,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,environmental,water_use,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,environmental,biodiversity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,geophysical,limited_land_use,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0078,Electrification & hydrogen,direct,1.0,industrial,geophysical,global_spread,C,supportive,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'global_spread' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: supportive.
