action_id,action_name,sr15_option,match_strength,option_evidence,option_agreement,dimension,global_indicator,global_relation,city_indicator,sign,city_locode,city_quintile_category,city_capacity,global_indicator_code_value,global_indicator_signal,city_indicator_signed_score,city_mean_signed_score,city_adjusted_score,dimension_score,action_score
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,partial,Medium,High,environmental,toxic_waste,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,partial,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,partial,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,partial,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,partial,Medium,High,technological,technical_scalability,supportive,electricity_access_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,partial,Medium,High,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,socio_cultural,public_acceptance,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0038,Stimulate solar energy production in industrial facilities,Solar PV,direct,Robust,High,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0041,Support research into carbon-neutral manufacturing technologies,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0041,Support research into carbon-neutral manufacturing technologies,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0041,Support research into carbon-neutral manufacturing technologies,Energy efficiency,direct,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0041,Support research into carbon-neutral manufacturing technologies,Energy efficiency,direct,Robust,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0041,Support research into carbon-neutral manufacturing technologies,Energy efficiency,direct,Robust,High,institutional,legal_admin_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0041,Support research into carbon-neutral manufacturing technologies,Energy efficiency,direct,Robust,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0041,Support research into carbon-neutral manufacturing technologies,Energy efficiency,direct,Robust,High,socio_cultural,public_acceptance,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0041,Support research into carbon-neutral manufacturing technologies,Energy efficiency,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0041,Support research into carbon-neutral manufacturing technologies,Energy efficiency,direct,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,geophysical,limited_land_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,institutional,institutional_capacity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,socio_cultural,human_capabilities,supportive,literacy_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,socio_cultural,human_capabilities,supportive,mean_years_schooling,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0049,Develop and implement circular economy policies,Reduced food wastage,weak,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0056,Reduce and prevent degradation and conversion of Grasslands and Savannas,Soil carbon sequestration & biochar,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0056,Reduce and prevent degradation and conversion of Grasslands and Savannas,Soil carbon sequestration & biochar,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0056,Reduce and prevent degradation and conversion of Grasslands and Savannas,Soil carbon sequestration & biochar,direct,Robust,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0056,Reduce and prevent degradation and conversion of Grasslands and Savannas,Soil carbon sequestration & biochar,direct,Robust,High,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0056,Reduce and prevent degradation and conversion of Grasslands and Savannas,Soil carbon sequestration & biochar,direct,Robust,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0056,Reduce and prevent degradation and conversion of Grasslands and Savannas,Soil carbon sequestration & biochar,direct,Robust,High,geophysical,limited_land_use,supportive,population,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0056,Reduce and prevent degradation and conversion of Grasslands and Savannas,Soil carbon sequestration & biochar,direct,Robust,High,socio_cultural,public_acceptance,supportive,indigenous_identification_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0056,Reduce and prevent degradation and conversion of Grasslands and Savannas,Soil carbon sequestration & biochar,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0062,Create partnerships to implement biochar plants.,Soil carbon sequestration & biochar,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0062,Create partnerships to implement biochar plants.,Soil carbon sequestration & biochar,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0062,Create partnerships to implement biochar plants.,Soil carbon sequestration & biochar,direct,Robust,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0062,Create partnerships to implement biochar plants.,Soil carbon sequestration & biochar,direct,Robust,High,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0062,Create partnerships to implement biochar plants.,Soil carbon sequestration & biochar,direct,Robust,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0062,Create partnerships to implement biochar plants.,Soil carbon sequestration & biochar,direct,Robust,High,geophysical,limited_land_use,supportive,population,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0062,Create partnerships to implement biochar plants.,Soil carbon sequestration & biochar,direct,Robust,High,socio_cultural,public_acceptance,supportive,indigenous_identification_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0062,Create partnerships to implement biochar plants.,Soil carbon sequestration & biochar,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,socio_cultural,public_acceptance,supportive,indigenous_identification_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,Sustainable intensification,partial,Medium,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,socio_cultural,public_acceptance,supportive,indigenous_identification_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0067,Improve manure management and crop nutrient practices,Sustainable intensification,partial,Medium,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,geophysical,limited_land_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,institutional,institutional_capacity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,socio_cultural,human_capabilities,supportive,literacy_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,socio_cultural,human_capabilities,supportive,mean_years_schooling,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0070,Reduce food loss and waste,Reduced food wastage,direct,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,economic,distributional_effects,supportive,home_ownership,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,economic,distributional_effects,supportive,renter_share,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,economic,employment_productivity,supportive,industry_construction_employment,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,environmental,toxic_waste,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,technological,technical_scalability,supportive,electricity_access_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,partial,Medium,High,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0076,Implement energy audits in industrial plants,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0076,Implement energy audits in industrial plants,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0076,Implement energy audits in industrial plants,Energy efficiency,direct,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0076,Implement energy audits in industrial plants,Energy efficiency,direct,Robust,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0076,Implement energy audits in industrial plants,Energy efficiency,direct,Robust,High,institutional,legal_admin_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0076,Implement energy audits in industrial plants,Energy efficiency,direct,Robust,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0076,Implement energy audits in industrial plants,Energy efficiency,direct,Robust,High,socio_cultural,public_acceptance,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0076,Implement energy audits in industrial plants,Energy efficiency,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0076,Implement energy audits in industrial plants,Energy efficiency,direct,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,geophysical,limited_land_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,geophysical,limited_scarce_resources,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,socio_cultural,human_capabilities,supportive,literacy_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,socio_cultural,human_capabilities,supportive,mean_years_schooling,1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,socio_cultural,inclusiveness,supportive,disability_prevalence,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,socio_cultural,inclusiveness,supportive,indigenous_identification_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,socio_cultural,inclusiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
ipcc_0105,Promote active mobility through road space reallocation,Non-motorised transport,direct,Robust,High,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,geophysical,limited_land_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,technological,simplicity,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.917
