schema_version,evidence_id,mapping_id,source_id,pdf_page,printed_page,quote_verbatim,quote_language,grounding_status,grounding_note,direction,quantified_value,support_scope,maladaptation_signal,extraction_run_id,review_status,reviewed_by,reviewed_at,review_note
0.3.0,ev_bf9c747278b394e6,map_b68a6d04b89598a7,GS_SRC_009,6,1,Early warnings save lives and provide vast economic benefits. Just 24 hours' notice of an impending hazardous event can cut the ensuing damage by 30 per cent. The Global Commission on Adaptation found that spending just $800 million on such systems in developing countries would avoid losses of $3–16 billion per annum.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,24 hours' notice can reduce ensuing damage by 30%; $800m investment could avoid $3–16bn annual losses,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_45c34c0853172440,map_efa657f7dcf58733,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_1d2a7cff6760ea56,map_efa657f7dcf58733,GS_SRC_009,6,1,Early warnings save lives and provide vast economic benefits. Just 24 hours' notice of an impending hazardous event can cut the ensuing damage by 30 per cent. The Global Commission on Adaptation found that spending just $800 million on such systems in developing countries would avoid losses of $3–16 billion per annum.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,24 hours' notice can reduce ensuing damage by 30%; $800m investment could avoid $3–16bn annual losses,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_24b499a93ccc3655,map_1f22c1b0805d4b27,GS_SRC_004,5,5,"A ação de apoio a Sistemas de Drenagem Urbana Sustentável e de Manejo de Águas Pluviais do Programa Gestão de Riscos e Desastres objetiva apoiar a redução do risco de desastres naturais em municípios críticos a partir do planejamento e da execução de obras, em articulação com as políticas de desenvolvimento urbano, de uso e ocupação do solo e de gestão das respectivas bacias hidrográficas, com foco na gestão sustentável da drenagem urbana, por meio de ações estruturais e não-estruturais dirigidas à recuperação de áreas úmidas, à prevenção, ao controle e à minimização dos impactos provocados por alagamentos, enchentes e inundações urbanas e ribeirinhas.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_0dda796fb18c7145,map_1f22c1b0805d4b27,GS_SRC_004,9,9,"Os projetos deverão quantificar o número de famílias e edificações beneficiadas que sairão da área de risco de alagamentos para o cenário projetado após a execução das obras de drenagem propostas, por meio da apresentação de mapas que apresentem as manchas de inundação para diferentes Tempos de Retorno (TR), para situação antes e após a execução da intervenção na área proposta.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_dc0a69e384cd15d0,map_81de4969ef5a7386,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_9af1fd68a39f0992,map_361254e0341a3ae1,GS_SRC_002,1657,1645,Reviewing land use and spatial planning to reduce exposure to climate risks.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_e20c87233a143795,map_f1581bf23b56673d,GS_SRC_002,1657,1645,Reviewing land use and spatial planning to reduce exposure to climate risks.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_438e47a1ea23085d,map_f1581bf23b56673d,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_5bef3e4864fe3424,map_1973d817b72a9da1,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_72a4e3a8ce6e7233,map_1973d817b72a9da1,GS_SRC_008,9,9,Infrastructure resilience and a city's environs cannot rely on over-engineered solutions. Cities need to incorporate their natural assets in building their resilience in a manner that maximizes the deployment of natural features further adding to their sustainability.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_9e6dcb45414988ff,map_451f6855d33ef2a0,GS_SRC_002,37,25,"Responses to ongoing sea level rise and land subsidence in low-lying coastal cities and settlements and small islands include protection, accommodation, advance and planned relocation (high confidence). These responses are more effective if combined and/or sequenced, planned well ahead, aligned with sociocultural values and development priorities, and underpinned by inclusive community engagement processes (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_767af2a746784deb,map_0bf09f6950cb91ae,GS_SRC_002,37,25,"Responses to ongoing sea level rise and land subsidence in low-lying coastal cities and settlements and small islands include protection, accommodation, advance and planned relocation (high confidence). These responses are more effective if combined and/or sequenced, planned well ahead, aligned with sociocultural values and development priorities, and underpinned by inclusive community engagement processes (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_df7107f1e26b8116,map_0bf09f6950cb91ae,GS_SRC_004,5,5,"A ação de apoio a Sistemas de Drenagem Urbana Sustentável e de Manejo de Águas Pluviais do Programa Gestão de Riscos e Desastres objetiva apoiar a redução do risco de desastres naturais em municípios críticos a partir do planejamento e da execução de obras, em articulação com as políticas de desenvolvimento urbano, de uso e ocupação do solo e de gestão das respectivas bacias hidrográficas, com foco na gestão sustentável da drenagem urbana, por meio de ações estruturais e não-estruturais dirigidas à recuperação de áreas úmidas, à prevenção, ao controle e à minimização dos impactos provocados por alagamentos, enchentes e inundações urbanas e ribeirinhas.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_f3ab5c7ac1d721bb,map_0bf09f6950cb91ae,GS_SRC_004,9,9,"Os projetos deverão quantificar o número de famílias e edificações beneficiadas que sairão da área de risco de alagamentos para o cenário projetado após a execução das obras de drenagem propostas, por meio da apresentação de mapas que apresentem as manchas de inundação para diferentes Tempos de Retorno (TR), para situação antes e após a execução da intervenção na área proposta.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_856f44fb128a4805,map_bd1183f94a9372b2,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_fc0c0b6367f9400d,map_bd1183f94a9372b2,GS_SRC_008,9,9,Infrastructure resilience and a city's environs cannot rely on over-engineered solutions. Cities need to incorporate their natural assets in building their resilience in a manner that maximizes the deployment of natural features further adding to their sustainability.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_ecbba6e2dfe25e70,map_4a69d4a298170724,GS_SRC_009,6,1,Early warnings save lives and provide vast economic benefits. Just 24 hours' notice of an impending hazardous event can cut the ensuing damage by 30 per cent. The Global Commission on Adaptation found that spending just $800 million on such systems in developing countries would avoid losses of $3–16 billion per annum.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,24 hours' notice can reduce ensuing damage by 30%; $800m investment could avoid $3–16bn annual losses,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_0736feedb33addd1,map_31203dd2455f46cb,GS_SRC_004,5,5,"A ação de apoio a Sistemas de Drenagem Urbana Sustentável e de Manejo de Águas Pluviais do Programa Gestão de Riscos e Desastres objetiva apoiar a redução do risco de desastres naturais em municípios críticos a partir do planejamento e da execução de obras, em articulação com as políticas de desenvolvimento urbano, de uso e ocupação do solo e de gestão das respectivas bacias hidrográficas, com foco na gestão sustentável da drenagem urbana, por meio de ações estruturais e não-estruturais dirigidas à recuperação de áreas úmidas, à prevenção, ao controle e à minimização dos impactos provocados por alagamentos, enchentes e inundações urbanas e ribeirinhas.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_0d2d4fac5e088f05,map_31203dd2455f46cb,GS_SRC_004,9,9,"Os projetos deverão quantificar o número de famílias e edificações beneficiadas que sairão da área de risco de alagamentos para o cenário projetado após a execução das obras de drenagem propostas, por meio da apresentação de mapas que apresentem as manchas de inundação para diferentes Tempos de Retorno (TR), para situação antes e após a execução da intervenção na área proposta.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_74cbccee1df006ef,map_31203dd2455f46cb,GS_SRC_010,16,xiv,"Invest in regulations and planning, in the early stages of project design, and in maintenance. Doing so can significantly outweigh the costs of repairs or reconstruction after a disaster strikes.",en,layout_match,Quote text is present but PDF columns or tables changed its extraction order; ordered coverage is 93.3% and token coverage is 93.3%. Confirm visually during evidence review.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,needs_review,,,
0.3.0,ev_271143faf7b7bfdd,map_ecad48645751ae86,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_664515c2033bdf69,map_ecad48645751ae86,GS_SRC_010,16,xiv,"Invest in regulations and planning, in the early stages of project design, and in maintenance. Doing so can significantly outweigh the costs of repairs or reconstruction after a disaster strikes.",en,layout_match,Quote text is present but PDF columns or tables changed its extraction order; ordered coverage is 93.3% and token coverage is 93.3%. Confirm visually during evidence review.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,needs_review,,,
0.3.0,ev_e65ae284f04de95c,map_3abf74f6f37b6db3,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_fa38d35ab4c14fda,map_3abf74f6f37b6db3,GS_SRC_010,16,xiv,"Invest in regulations and planning, in the early stages of project design, and in maintenance. Doing so can significantly outweigh the costs of repairs or reconstruction after a disaster strikes.",en,layout_match,Quote text is present but PDF columns or tables changed its extraction order; ordered coverage is 93.3% and token coverage is 93.3%. Confirm visually during evidence review.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,needs_review,,,
0.3.0,ev_6196767b7b11a53c,map_2d634e56fdd7260c,GS_SRC_002,1657,1645,Reviewing land use and spatial planning to reduce exposure to climate risks.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_0453c879f1217bce,map_6e685cb283c25dc9,GS_SRC_002,1657,1645,Reviewing land use and spatial planning to reduce exposure to climate risks.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_8304877af93c3dce,map_6e685cb283c25dc9,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_92f302c4a3d97a53,map_2b57ecc71ba713ea,GS_SRC_002,111,99,"Risk insurance can be a feasible tool to adapt to transfer climate risks and support sustainable development (high confidence). They can reduce both vulnerability and exposure, support post-disaster recovery and reduce financial burden on governments, households and business.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_0b7b892a982c9ba7,map_2b57ecc71ba713ea,GS_SRC_006,10,8,"The use of fiscal risk assessment tools can support policy makers to design a disaster risk financing and insurance strategy better suited to the country's hazard profile. By using partial historical data on disaster losses, it was possible to carry out a preliminary fiscal risk assessment of Brazil.",en,verified_ordered,Ordered token coverage on the cited PDF page is 95.9%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_df47f592cff00ab3,map_ba97c6a331b52d20,GS_SRC_002,111,99,"There is high evidence (medium agreement) that diversifying livelihoods improves incomes and reduces socioeconomic vulnerability, but feasibility changes depending on livelihood type, opportunities and local context.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_d670480c9bdb8e47,map_963b7aa8547c9881,GS_SRC_002,37,25,"Integrating climate adaptation into social protection programs, including cash transfers and public works programmes, is highly feasible and increases resilience to climate change, especially when supported by basic services and infrastructure. Social safety nets are increasingly being reconfigured to build adaptive capacities of the most vulnerable in rural and also urban communities.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_bd47137c9ea0dfc9,map_381147c77e6bf1b6,GS_SRC_004,5,5,"A ação de apoio a Sistemas de Drenagem Urbana Sustentável e de Manejo de Águas Pluviais do Programa Gestão de Riscos e Desastres objetiva apoiar a redução do risco de desastres naturais em municípios críticos a partir do planejamento e da execução de obras, em articulação com as políticas de desenvolvimento urbano, de uso e ocupação do solo e de gestão das respectivas bacias hidrográficas, com foco na gestão sustentável da drenagem urbana, por meio de ações estruturais e não-estruturais dirigidas à recuperação de áreas úmidas, à prevenção, ao controle e à minimização dos impactos provocados por alagamentos, enchentes e inundações urbanas e ribeirinhas.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_55fef27ed813f7fd,map_7dfd50e0a7c2e142,GS_SRC_004,5,5,"A ação de apoio a Sistemas de Drenagem Urbana Sustentável e de Manejo de Águas Pluviais do Programa Gestão de Riscos e Desastres objetiva apoiar a redução do risco de desastres naturais em municípios críticos a partir do planejamento e da execução de obras, em articulação com as políticas de desenvolvimento urbano, de uso e ocupação do solo e de gestão das respectivas bacias hidrográficas, com foco na gestão sustentável da drenagem urbana, por meio de ações estruturais e não-estruturais dirigidas à recuperação de áreas úmidas, à prevenção, ao controle e à minimização dos impactos provocados por alagamentos, enchentes e inundações urbanas e ribeirinhas.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_76cc19f0a9bd11f7,map_7dfd50e0a7c2e142,GS_SRC_004,9,9,"Os projetos deverão quantificar o número de famílias e edificações beneficiadas que sairão da área de risco de alagamentos para o cenário projetado após a execução das obras de drenagem propostas, por meio da apresentação de mapas que apresentem as manchas de inundação para diferentes Tempos de Retorno (TR), para situação antes e após a execução da intervenção na área proposta.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_26bd61f8765158c5,map_e67f9a2a019687b6,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_7b197fed8182a2c4,map_753088bc338fe202,GS_SRC_002,37,25,"Responses to ongoing sea level rise and land subsidence in low-lying coastal cities and settlements and small islands include protection, accommodation, advance and planned relocation (high confidence). These responses are more effective if combined and/or sequenced, planned well ahead, aligned with sociocultural values and development priorities, and underpinned by inclusive community engagement processes (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_c458f9dd1f2a376e,map_753088bc338fe202,GS_SRC_002,108,96,"Properly supported and where levels of agency and assets are high, migration as an adaptation to climate change can reduce exposure and socioeconomic vulnerability (medium confidence). However, migration becomes a risk when climate hazards cause an individual, household or community to move involuntarily or with low agency (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 98.0%.,qualifies,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_a3d1cbe682e5c9ea,map_412abadddffecae0,GS_SRC_002,37,25,"Responses to ongoing sea level rise and land subsidence in low-lying coastal cities and settlements and small islands include protection, accommodation, advance and planned relocation (high confidence). These responses are more effective if combined and/or sequenced, planned well ahead, aligned with sociocultural values and development priorities, and underpinned by inclusive community engagement processes (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_7a53793d307bec4f,map_412abadddffecae0,GS_SRC_002,108,96,"Properly supported and where levels of agency and assets are high, migration as an adaptation to climate change can reduce exposure and socioeconomic vulnerability (medium confidence). However, migration becomes a risk when climate hazards cause an individual, household or community to move involuntarily or with low agency (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 98.0%.,qualifies,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_caf4f0896f70d832,map_e0751c40fe95c325,H_SRC_008,17,11,"The challenge of climate change requires a wider perspective, which includes the selection of more climate-resilient intervention options both within healthcare and in health-determining sectors, from renewable energy in health facilities to climate resilient water and sanitation infrastructure. Building and expanding traditional systems of healthcare delivery to enhance climate resilience includes attention to improved management of the environmental determinants of health, such as water and sanitation, nutrition and air quality.",en,verified_ordered,Ordered token coverage on the cited PDF page is 97.2%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_b11cdfc1a47b1dcb,map_8d6b8c459a484fa8,H_SRC_008,17,11,"The challenge of climate change requires a wider perspective, which includes the selection of more climate-resilient intervention options both within healthcare and in health-determining sectors, from renewable energy in health facilities to climate resilient water and sanitation infrastructure. Building and expanding traditional systems of healthcare delivery to enhance climate resilience includes attention to improved management of the environmental determinants of health, such as water and sanitation, nutrition and air quality.",en,verified_ordered,Ordered token coverage on the cited PDF page is 97.2%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_fc6caa3878cad4ad,map_31779ca1e37a71ad,H_SRC_008,17,11,"The challenge of climate change requires a wider perspective, which includes the selection of more climate-resilient intervention options both within healthcare and in health-determining sectors, from renewable energy in health facilities to climate resilient water and sanitation infrastructure. Building and expanding traditional systems of healthcare delivery to enhance climate resilience includes attention to improved management of the environmental determinants of health, such as water and sanitation, nutrition and air quality.",en,verified_ordered,Ordered token coverage on the cited PDF page is 97.2%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_9d00a2d8ddf1e908,map_318c5df3d82b2513,H_SRC_008,15,9,For health system strengthening the following measures are recommended: an adequate workforce and climate-proofed infrastructure in local facilities to control climate-sensitive diseases and improve response to local emergencies; surveillance systems to monitor population health and environmental exposure; and good practices of health governance.,en,verified_ordered,Ordered token coverage on the cited PDF page is 97.8%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_6f250a901994df80,map_318c5df3d82b2513,H_SRC_009,8,vi,"Climate-resilient and environmentally sustainable health care facilities contribute to high quality of care and accessibility of services, and by helping reduce facility costs also ensure better affordability. They are, therefore, an important component of universal health coverage.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_bb94baea75b71f49,map_e9e41fb22c97b921,H_SRC_008,17,11,"The challenge of climate change requires a wider perspective, which includes the selection of more climate-resilient intervention options both within healthcare and in health-determining sectors, from renewable energy in health facilities to climate resilient water and sanitation infrastructure. Building and expanding traditional systems of healthcare delivery to enhance climate resilience includes attention to improved management of the environmental determinants of health, such as water and sanitation, nutrition and air quality.",en,verified_ordered,Ordered token coverage on the cited PDF page is 97.2%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_3eab26b373174082,map_981dba0bd4e89304,H_SRC_002,37,25,"Responses to ongoing sea level rise and land subsidence in low-lying coastal cities and settlements and small islands include protection, accommodation, advance and planned relocation (high confidence). These responses are more effective if combined and/or sequenced, planned well ahead, aligned with sociocultural values and development priorities, and underpinned by inclusive community engagement processes (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_b4164c7bead94d31,map_b2a3bad8ac226df0,H_SRC_008,17,11,"The challenge of climate change requires a wider perspective, which includes the selection of more climate-resilient intervention options both within healthcare and in health-determining sectors, from renewable energy in health facilities to climate resilient water and sanitation infrastructure. Building and expanding traditional systems of healthcare delivery to enhance climate resilience includes attention to improved management of the environmental determinants of health, such as water and sanitation, nutrition and air quality.",en,verified_ordered,Ordered token coverage on the cited PDF page is 97.2%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_d62508fc0dd8dc57,map_436b1a1db86052d9,H_SRC_008,17,11,"The challenge of climate change requires a wider perspective, which includes the selection of more climate-resilient intervention options both within healthcare and in health-determining sectors, from renewable energy in health facilities to climate resilient water and sanitation infrastructure. Building and expanding traditional systems of healthcare delivery to enhance climate resilience includes attention to improved management of the environmental determinants of health, such as water and sanitation, nutrition and air quality.",en,verified_ordered,Ordered token coverage on the cited PDF page is 97.2%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_ec70dd17844c0662,map_accbdb79211226fb,H_SRC_002,1657,1645,Reviewing land use and spatial planning to reduce exposure to climate risks.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_0d7956b12c995759,map_4118dc5d44db0a08,H_SRC_002,2452,2440,"Urban greening (e.g., tree planting; construction of stormwater retention areas; construction of green roofs and cool roofs; provision of rainwater barrels; pervious pavement materials) Mitigation, particularly avoided emissions; public health improvements—increases in physical activity, reductions in air and noise pollution, reduced urban heat island effect, improved mental health; urban flood risk management; water savings; energy savings",en,layout_match,Quote text is present but PDF columns or tables changed its extraction order; ordered coverage is 72.4% and token coverage is 100.0%. Confirm visually during evidence review.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,needs_review,,,
0.3.0,ev_d3f31b67444c4a55,map_ca2ab39ac1ee7f73,H_SRC_002,37,25,"Responses to ongoing sea level rise and land subsidence in low-lying coastal cities and settlements and small islands include protection, accommodation, advance and planned relocation (high confidence). These responses are more effective if combined and/or sequenced, planned well ahead, aligned with sociocultural values and development priorities, and underpinned by inclusive community engagement processes (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_6d91253ca45c76fc,map_e32a5207b291914b,H_SRC_008,17,11,"The challenge of climate change requires a wider perspective, which includes the selection of more climate-resilient intervention options both within healthcare and in health-determining sectors, from renewable energy in health facilities to climate resilient water and sanitation infrastructure. Building and expanding traditional systems of healthcare delivery to enhance climate resilience includes attention to improved management of the environmental determinants of health, such as water and sanitation, nutrition and air quality.",en,verified_ordered,Ordered token coverage on the cited PDF page is 97.2%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
